,demand_count,supply_bus,start_name,end_name,time0
701,22,8,Unknown,北蜂窝路,5
702,128,13,Unknown,北蜂窝路,6
703,330,13,Unknown,北蜂窝路,7
704,330,14,Unknown,北蜂窝路,8
705,461,16,Unknown,北蜂窝路,9
706,507,17,Unknown,北蜂窝路,10
707,473,16,Unknown,北蜂窝路,11
708,328,16,Unknown,北蜂窝路,12
709,269,13,Unknown,北蜂窝路,13
710,253,11,Unknown,北蜂窝路,14
711,266,13,Unknown,北蜂窝路,15
712,348,15,Unknown,北蜂窝路,16
713,229,13,Unknown,北蜂窝路,17
714,336,12,Unknown,北蜂窝路,18
715,230,11,Unknown,北蜂窝路,19
716,162,10,Unknown,北蜂窝路,20
717,109,9,Unknown,北蜂窝路,21
718,65,7,Unknown,北蜂窝路,22
719,7,1,Unknown,北蜂窝路,23
720,2,1,Unknown,北蜂窝路南口,4
721,14,8,Unknown,北蜂窝路南口,5
722,45,12,Unknown,北蜂窝路南口,6
723,142,14,Unknown,北蜂窝路南口,7
724,147,15,Unknown,北蜂窝路南口,8
725,214,16,Unknown,北蜂窝路南口,9
726,224,16,Unknown,北蜂窝路南口,10
727,152,14,Unknown,北蜂窝路南口,11
728,166,13,Unknown,北蜂窝路南口,12
729,142,11,Unknown,北蜂窝路南口,13
730,125,11,Unknown,北蜂窝路南口,14
731,173,14,Unknown,北蜂窝路南口,15
732,192,16,Unknown,北蜂窝路南口,16
733,149,15,Unknown,北蜂窝路南口,17
734,135,13,Unknown,北蜂窝路南口,18
735,100,14,Unknown,北蜂窝路南口,19
736,97,14,Unknown,北蜂窝路南口,20
737,59,11,Unknown,北蜂窝路南口,21
738,21,6,Unknown,北蜂窝路南口,22
739,4,2,Unknown,北蜂窝路南口,23
740,42,5,Unknown,华源三里,0
741,2,1,Unknown,华源三里,1
742,14,1,Unknown,华源三里,4
743,58,24,Unknown,华源三里,5
744,369,53,Unknown,华源三里,6
745,1026,77,Unknown,华源三里,7
746,1406,77,Unknown,华源三里,8
747,1013,72,Unknown,华源三里,9
748,738,71,Unknown,华源三里,10
749,740,74,Unknown,华源三里,11
750,758,68,Unknown,华源三里,12
751,528,64,Unknown,华源三里,13
752,651,59,Unknown,华源三里,14
753,737,66,Unknown,华源三里,15
754,714,71,Unknown,华源三里,16
755,1143,76,Unknown,华源三里,17
756,1015,72,Unknown,华源三里,18
757,920,72,Unknown,华源三里,19
758,384,57,Unknown,华源三里,20
759,220,38,Unknown,华源三里,21
760,201,19,Unknown,华源三里,22
761,30,5,Unknown,华源三里,23
762,98,22,Unknown,南沙窝桥,5
763,1080,67,Unknown,南沙窝桥,6
764,1216,83,Unknown,南沙窝桥,7
765,1167,83,Unknown,南沙窝桥,8
766,720,85,Unknown,南沙窝桥,9
767,453,80,Unknown,南沙窝桥,10
768,438,66,Unknown,南沙窝桥,11
769,449,72,Unknown,南沙窝桥,12
770,441,69,Unknown,南沙窝桥,13
771,353,74,Unknown,南沙窝桥,14
772,380,70,Unknown,南沙窝桥,15
773,471,71,Unknown,南沙窝桥,16
774,552,75,Unknown,南沙窝桥,17
775,619,73,Unknown,南沙窝桥,18
776,380,61,Unknown,南沙窝桥,19
777,255,52,Unknown,南沙窝桥,20
778,73,33,Unknown,南沙窝桥,21
779,11,7,Unknown,南沙窝桥,22
780,47,10,Unknown,南沙窝桥(北行),6
781,94,15,Unknown,南沙窝桥(北行),7
782,119,19,Unknown,南沙窝桥(北行),8
783,106,19,Unknown,南沙窝桥(北行),9
784,77,16,Unknown,南沙窝桥(北行),10
785,58,17,Unknown,南沙窝桥(北行),11
786,33,12,Unknown,南沙窝桥(北行),12
787,38,11,Unknown,南沙窝桥(北行),13
788,28,9,Unknown,南沙窝桥(北行),14
789,8,6,Unknown,南沙窝桥(北行),15
790,21,12,Unknown,南沙窝桥(北行),16
791,7,6,Unknown,南沙窝桥(北行),17
792,32,12,Unknown,南沙窝桥(北行),18
793,7,6,Unknown,南沙窝桥(北行),19
794,7,5,Unknown,南沙窝桥(北行),20
795,11,6,Unknown,南沙窝桥(北行),21
796,5,4,Unknown,南沙窝桥(北行),22
797,1,1,Unknown,南沙窝桥(北行),23
798,7,4,Unknown,吴家场路,5
799,327,23,Unknown,吴家场路,6
800,674,31,Unknown,吴家场路,7
801,675,29,Unknown,吴家场路,8
802,310,34,Unknown,吴家场路,9
803,206,29,Unknown,吴家场路,10
804,185,31,Unknown,吴家场路,11
805,123,29,Unknown,吴家场路,12
806,95,25,Unknown,吴家场路,13
807,146,27,Unknown,吴家场路,14
808,107,22,Unknown,吴家场路,15
809,121,27,Unknown,吴家场路,16
810,187,29,Unknown,吴家场路,17
811,126,31,Unknown,吴家场路,18
812,66,23,Unknown,吴家场路,19
813,60,15,Unknown,吴家场路,20
814,45,17,Unknown,吴家场路,21
815,9,8,Unknown,吴家场路,22
816,1,1,Unknown,吴家场路,23
817,32,7,Unknown,吴家场路东口,5
818,126,19,Unknown,吴家场路东口,6
819,172,20,Unknown,吴家场路东口,7
820,260,23,Unknown,吴家场路东口,8
821,206,24,Unknown,吴家场路东口,9
822,172,22,Unknown,吴家场路东口,10
823,94,21,Unknown,吴家场路东口,11
824,96,22,Unknown,吴家场路东口,12
825,67,18,Unknown,吴家场路东口,13
826,109,20,Unknown,吴家场路东口,14
827,83,18,Unknown,吴家场路东口,15
828,114,21,Unknown,吴家场路东口,16
829,107,21,Unknown,吴家场路东口,17
830,82,19,Unknown,吴家场路东口,18
831,51,19,Unknown,吴家场路东口,19
832,45,14,Unknown,吴家场路东口,20
833,32,12,Unknown,吴家场路东口,21
834,6,5,Unknown,吴家场路东口,22
835,11,3,Unknown,天宁寺桥北,0
836,2,1,Unknown,天宁寺桥北,4
837,109,33,Unknown,天宁寺桥北,5
838,821,121,Unknown,天宁寺桥北,6
839,1607,144,Unknown,天宁寺桥北,7
840,2728,157,Unknown,天宁寺桥北,8
841,2253,167,Unknown,天宁寺桥北,9
842,2087,158,Unknown,天宁寺桥北,10
843,1893,149,Unknown,天宁寺桥北,11
844,1778,151,Unknown,天宁寺桥北,12
845,1656,141,Unknown,天宁寺桥北,13
846,1787,153,Unknown,天宁寺桥北,14
847,1506,148,Unknown,天宁寺桥北,15
848,1964,145,Unknown,天宁寺桥北,16
849,2552,156,Unknown,天宁寺桥北,17
850,2193,148,Unknown,天宁寺桥北,18
851,1996,144,Unknown,天宁寺桥北,19
852,1359,131,Unknown,天宁寺桥北,20
853,1166,125,Unknown,天宁寺桥北,21
854,694,96,Unknown,天宁寺桥北,22
855,109,34,Unknown,天宁寺桥北,23
856,101,14,Unknown,天宁寺桥西,0
857,60,12,Unknown,天宁寺桥西,1
858,41,14,Unknown,天宁寺桥西,2
859,33,11,Unknown,天宁寺桥西,3
860,57,17,Unknown,天宁寺桥西,4
861,310,79,Unknown,天宁寺桥西,5
862,1964,183,Unknown,天宁寺桥西,6
863,3890,224,Unknown,天宁寺桥西,7
864,6936,228,Unknown,天宁寺桥西,8
865,4924,222,Unknown,天宁寺桥西,9
866,4067,216,Unknown,天宁寺桥西,10
867,3265,213,Unknown,天宁寺桥西,11
868,2821,204,Unknown,天宁寺桥西,12
869,2897,199,Unknown,天宁寺桥西,13
870,3071,192,Unknown,天宁寺桥西,14
871,3182,212,Unknown,天宁寺桥西,15
872,4119,215,Unknown,天宁寺桥西,16
873,5039,225,Unknown,天宁寺桥西,17
874,7764,224,Unknown,天宁寺桥西,18
875,4929,209,Unknown,天宁寺桥西,19
876,3589,190,Unknown,天宁寺桥西,20
877,2595,176,Unknown,天宁寺桥西,21
878,1567,149,Unknown,天宁寺桥西,22
879,530,81,Unknown,天宁寺桥西,23
880,28,3,Unknown,太平桥东里,0
881,1,1,Unknown,太平桥东里,2
882,88,26,Unknown,太平桥东里,5
883,307,46,Unknown,太平桥东里,6
884,1057,74,Unknown,太平桥东里,7
885,1805,80,Unknown,太平桥东里,8
886,1112,77,Unknown,太平桥东里,9
887,936,64,Unknown,太平桥东里,10
888,843,66,Unknown,太平桥东里,11
889,921,65,Unknown,太平桥东里,12
890,796,62,Unknown,太平桥东里,13
891,805,60,Unknown,太平桥东里,14
892,879,65,Unknown,太平桥东里,15
893,953,71,Unknown,太平桥东里,16
894,1352,71,Unknown,太平桥东里,17
895,1395,65,Unknown,太平桥东里,18
896,1103,68,Unknown,太平桥东里,19
897,705,55,Unknown,太平桥东里,20
898,312,37,Unknown,太平桥东里,21
899,217,15,Unknown,太平桥东里,22
900,46,7,Unknown,太平桥东里,23
901,120,8,Unknown,太平路东口,0
902,24,6,Unknown,太平路东口,1
903,46,5,Unknown,太平路东口,2
904,119,7,Unknown,太平路东口,3
905,36,8,Unknown,太平路东口,4
906,59,24,Unknown,太平路东口,5
907,372,82,Unknown,太平路东口,6
908,744,94,Unknown,太平路东口,7
909,1006,97,Unknown,太平路东口,8
910,938,103,Unknown,太平路东口,9
911,936,105,Unknown,太平路东口,10
912,789,106,Unknown,太平路东口,11
913,612,89,Unknown,太平路东口,12
914,525,92,Unknown,太平路东口,13
915,587,96,Unknown,太平路东口,14
916,910,101,Unknown,太平路东口,15
917,801,97,Unknown,太平路东口,16
918,1097,104,Unknown,太平路东口,17
919,1076,102,Unknown,太平路东口,18
920,548,85,Unknown,太平路东口,19
921,503,86,Unknown,太平路东口,20
922,446,80,Unknown,太平路东口,21
923,209,57,Unknown,太平路东口,22
924,32,10,Unknown,太平路东口,23
925,52,9,Unknown,小井,5
926,338,34,Unknown,小井,6
927,423,43,Unknown,小井,7
928,544,44,Unknown,小井,8
929,283,39,Unknown,小井,9
930,242,38,Unknown,小井,10
931,259,38,Unknown,小井,11
932,230,31,Unknown,小井,12
933,246,35,Unknown,小井,13
934,261,36,Unknown,小井,14
935,245,33,Unknown,小井,15
936,259,42,Unknown,小井,16
937,363,46,Unknown,小井,17
938,334,39,Unknown,小井,18
939,239,40,Unknown,小井,19
940,158,34,Unknown,小井,20
941,109,25,Unknown,小井,21
942,32,13,Unknown,小井,22
943,1,1,Unknown,小井,23
944,8,6,Unknown,小井桥东,5
945,118,36,Unknown,小井桥东,6
946,155,57,Unknown,小井桥东,7
947,326,65,Unknown,小井桥东,8
948,284,81,Unknown,小井桥东,9
949,383,81,Unknown,小井桥东,10
950,338,73,Unknown,小井桥东,11
951,274,69,Unknown,小井桥东,12
952,219,56,Unknown,小井桥东,13
953,233,52,Unknown,小井桥东,14
954,331,64,Unknown,小井桥东,15
955,373,69,Unknown,小井桥东,16
956,425,85,Unknown,小井桥东,17
957,508,88,Unknown,小井桥东,18
958,479,71,Unknown,小井桥东,19
959,280,57,Unknown,小井桥东,20
960,230,58,Unknown,小井桥东,21
961,211,33,Unknown,小井桥东,22
962,54,14,Unknown,小井桥东,23
963,13,3,Unknown,小井润园,5
964,169,21,Unknown,小井润园,6
965,289,23,Unknown,小井润园,7
966,540,24,Unknown,小井润园,8
967,235,22,Unknown,小井润园,9
968,275,23,Unknown,小井润园,10
969,224,24,Unknown,小井润园,11
970,174,21,Unknown,小井润园,12
971,268,21,Unknown,小井润园,13
972,199,20,Unknown,小井润园,14
973,198,23,Unknown,小井润园,15
974,290,23,Unknown,小井润园,16
975,432,26,Unknown,小井润园,17
976,447,24,Unknown,小井润园,18
977,403,25,Unknown,小井润园,19
978,209,21,Unknown,小井润园,20
979,243,21,Unknown,小井润园,21
980,26,3,Unknown,小井润园,22
981,370,26,Unknown,小井路口东,5
982,795,72,Unknown,小井路口东,6
983,1122,78,Unknown,小井路口东,7
984,1242,86,Unknown,小井路口东,8
985,654,82,Unknown,小井路口东,9
986,664,81,Unknown,小井路口东,10
987,427,68,Unknown,小井路口东,11
988,390,59,Unknown,小井路口东,12
989,445,72,Unknown,小井路口东,13
990,348,71,Unknown,小井路口东,14
991,458,75,Unknown,小井路口东,15
992,443,86,Unknown,小井路口东,16
993,513,94,Unknown,小井路口东,17
994,509,72,Unknown,小井路口东,18
995,419,72,Unknown,小井路口东,19
996,273,59,Unknown,小井路口东,20
997,190,53,Unknown,小井路口东,21
998,80,28,Unknown,小井路口东,22
999,8,6,Unknown,小井路口东,23
1000,26,5,Unknown,小井路口南,0
1001,5,3,Unknown,小井路口南,1
1002,11,4,Unknown,小井路口南,2
1003,8,3,Unknown,小井路口南,3
1004,14,4,Unknown,小井路口南,4
1005,14,5,Unknown,小井路口南,5
1006,60,10,Unknown,小井路口南,6
1007,249,22,Unknown,小井路口南,7
1008,331,29,Unknown,小井路口南,8
1009,344,31,Unknown,小井路口南,9
1010,234,29,Unknown,小井路口南,10
1011,244,26,Unknown,小井路口南,11
1012,235,25,Unknown,小井路口南,12
1013,175,23,Unknown,小井路口南,13
1014,210,22,Unknown,小井路口南,14
1015,219,26,Unknown,小井路口南,15
1016,195,24,Unknown,小井路口南,16
1017,254,27,Unknown,小井路口南,17
1018,400,28,Unknown,小井路口南,18
1019,283,29,Unknown,小井路口南,19
1020,168,20,Unknown,小井路口南,20
1021,111,19,Unknown,小井路口南,21
1022,87,16,Unknown,小井路口南,22
1023,17,7,Unknown,小井路口南,23
1024,56,13,Unknown,小红庙,5
1025,268,23,Unknown,小红庙,6
1026,263,21,Unknown,小红庙,7
1027,342,21,Unknown,小红庙,8
1028,333,23,Unknown,小红庙,9
1029,187,18,Unknown,小红庙,10
1030,302,21,Unknown,小红庙,11
1031,207,22,Unknown,小红庙,12
1032,201,21,Unknown,小红庙,13
1033,257,18,Unknown,小红庙,14
1034,259,19,Unknown,小红庙,15
1035,301,20,Unknown,小红庙,16
1036,234,20,Unknown,小红庙,17
1037,337,22,Unknown,小红庙,18
1038,294,21,Unknown,小红庙,19
1039,183,14,Unknown,小红庙,20
1040,210,13,Unknown,小红庙,21
1041,193,11,Unknown,小红庙,22
1042,28,4,Unknown,小红庙,23
1043,21,14,Unknown,小红庙北站,5
1044,86,19,Unknown,小红庙北站,6
1045,105,20,Unknown,小红庙北站,7
1046,130,21,Unknown,小红庙北站,8
1047,137,21,Unknown,小红庙北站,9
1048,97,20,Unknown,小红庙北站,10
1049,95,19,Unknown,小红庙北站,11
1050,79,18,Unknown,小红庙北站,12
1051,88,20,Unknown,小红庙北站,13
1052,98,21,Unknown,小红庙北站,14
1053,95,20,Unknown,小红庙北站,15
1054,104,17,Unknown,小红庙北站,16
1055,122,21,Unknown,小红庙北站,17
1056,132,16,Unknown,小红庙北站,18
1057,131,20,Unknown,小红庙北站,19
1058,71,15,Unknown,小红庙北站,20
1059,56,15,Unknown,小红庙北站,21
1060,58,12,Unknown,小红庙北站,22
1061,10,6,Unknown,小红庙北站,23
1062,227,23,Unknown,小马厂,0
1063,85,16,Unknown,小马厂,1
1064,108,15,Unknown,小马厂,2
1065,105,19,Unknown,小马厂,3
1066,59,17,Unknown,小马厂,4
1067,479,80,Unknown,小马厂,5
1068,2804,177,Unknown,小马厂,6
1069,5326,205,Unknown,小马厂,7
1070,7767,211,Unknown,小马厂,8
1071,5168,199,Unknown,小马厂,9
1072,4132,208,Unknown,小马厂,10
1073,3402,203,Unknown,小马厂,11
1074,3217,194,Unknown,小马厂,12
1075,3364,196,Unknown,小马厂,13
1076,3554,194,Unknown,小马厂,14
1077,3420,203,Unknown,小马厂,15
1078,3977,208,Unknown,小马厂,16
1079,4938,211,Unknown,小马厂,17
1080,4952,208,Unknown,小马厂,18
1081,3765,197,Unknown,小马厂,19
1082,2908,187,Unknown,小马厂,20
1083,2238,173,Unknown,小马厂,21
1084,1459,139,Unknown,小马厂,22
1085,418,71,Unknown,小马厂,23
1086,2,2,Unknown,小马厂(东行),5
1087,30,15,Unknown,小马厂(东行),6
1088,29,13,Unknown,小马厂(东行),7
1089,28,11,Unknown,小马厂(东行),8
1090,20,13,Unknown,小马厂(东行),9
1091,27,13,Unknown,小马厂(东行),10
1092,24,13,Unknown,小马厂(东行),11
1093,35,13,Unknown,小马厂(东行),12
1094,22,10,Unknown,小马厂(东行),13
1095,35,13,Unknown,小马厂(东行),14
1096,22,13,Unknown,小马厂(东行),15
1097,25,11,Unknown,小马厂(东行),16
1098,21,9,Unknown,小马厂(东行),17
1099,38,12,Unknown,小马厂(东行),18
1100,26,16,Unknown,小马厂(东行),19
1101,13,7,Unknown,小马厂(东行),20
1102,17,9,Unknown,小马厂(东行),21
1103,9,3,Unknown,小马厂(东行),22
1104,133,28,Unknown,岳各庄,5
1105,1267,111,Unknown,岳各庄,6
1106,2223,155,Unknown,岳各庄,7
1107,2426,149,Unknown,岳各庄,8
1108,1962,155,Unknown,岳各庄,9
1109,1446,154,Unknown,岳各庄,10
1110,1162,140,Unknown,岳各庄,11
1111,901,135,Unknown,岳各庄,12
1112,923,131,Unknown,岳各庄,13
1113,1132,149,Unknown,岳各庄,14
1114,1138,137,Unknown,岳各庄,15
1115,1286,148,Unknown,岳各庄,16
1116,1488,142,Unknown,岳各庄,17
1117,1901,156,Unknown,岳各庄,18
1118,1119,120,Unknown,岳各庄,19
1119,608,110,Unknown,岳各庄,20
1120,383,86,Unknown,岳各庄,21
1121,55,28,Unknown,岳各庄,22
1122,1,1,Unknown,岳各庄,23
1123,11,7,Unknown,岳各庄(北行),5
1124,89,17,Unknown,岳各庄(北行),6
1125,285,25,Unknown,岳各庄(北行),7
1126,427,25,Unknown,岳各庄(北行),8
1127,372,24,Unknown,岳各庄(北行),9
1128,232,24,Unknown,岳各庄(北行),10
1129,188,25,Unknown,岳各庄(北行),11
1130,147,24,Unknown,岳各庄(北行),12
1131,105,22,Unknown,岳各庄(北行),13
1132,162,24,Unknown,岳各庄(北行),14
1133,101,21,Unknown,岳各庄(北行),15
1134,126,22,Unknown,岳各庄(北行),16
1135,287,25,Unknown,岳各庄(北行),17
1136,326,23,Unknown,岳各庄(北行),18
1137,288,22,Unknown,岳各庄(北行),19
1138,137,21,Unknown,岳各庄(北行),20
1139,143,18,Unknown,岳各庄(北行),21
1140,42,12,Unknown,岳各庄(北行),22
1141,28,7,Unknown,岳各庄东路,5
1142,94,9,Unknown,岳各庄东路,6
1143,412,11,Unknown,岳各庄东路,7
1144,327,12,Unknown,岳各庄东路,8
1145,193,12,Unknown,岳各庄东路,9
1146,200,11,Unknown,岳各庄东路,10
1147,175,11,Unknown,岳各庄东路,11
1148,141,11,Unknown,岳各庄东路,12
1149,143,11,Unknown,岳各庄东路,13
1150,105,11,Unknown,岳各庄东路,14
1151,90,10,Unknown,岳各庄东路,15
1152,123,14,Unknown,岳各庄东路,16
1153,150,11,Unknown,岳各庄东路,17
1154,176,13,Unknown,岳各庄东路,18
1155,118,10,Unknown,岳各庄东路,19
1156,77,10,Unknown,岳各庄东路,20
1157,66,11,Unknown,岳各庄东路,21
1158,23,7,Unknown,岳各庄东路,22
1159,43,12,Unknown,岳各庄东路北口,5
1160,112,27,Unknown,岳各庄东路北口,6
1161,289,43,Unknown,岳各庄东路北口,7
1162,247,41,Unknown,岳各庄东路北口,8
1163,213,40,Unknown,岳各庄东路北口,9
1164,221,40,Unknown,岳各庄东路北口,10
1165,182,38,Unknown,岳各庄东路北口,11
1166,191,38,Unknown,岳各庄东路北口,12
1167,201,36,Unknown,岳各庄东路北口,13
1168,147,24,Unknown,岳各庄东路北口,14
1169,188,34,Unknown,岳各庄东路北口,15
1170,253,39,Unknown,岳各庄东路北口,16
1171,273,41,Unknown,岳各庄东路北口,17
1172,331,41,Unknown,岳各庄东路北口,18
1173,272,39,Unknown,岳各庄东路北口,19
1174,169,37,Unknown,岳各庄东路北口,20
1175,92,26,Unknown,岳各庄东路北口,21
1176,74,15,Unknown,岳各庄东路北口,22
1177,44,10,Unknown,岳各庄东路北口,23
1178,31,7,Unknown,岳各庄北桥东,5
1179,137,9,Unknown,岳各庄北桥东,6
1180,417,11,Unknown,岳各庄北桥东,7
1181,663,13,Unknown,岳各庄北桥东,8
1182,395,12,Unknown,岳各庄北桥东,9
1183,417,11,Unknown,岳各庄北桥东,10
1184,307,11,Unknown,岳各庄北桥东,11
1185,189,11,Unknown,岳各庄北桥东,12
1186,192,11,Unknown,岳各庄北桥东,13
1187,198,13,Unknown,岳各庄北桥东,14
1188,129,11,Unknown,岳各庄北桥东,15
1189,147,14,Unknown,岳各庄北桥东,16
1190,172,13,Unknown,岳各庄北桥东,17
1191,147,12,Unknown,岳各庄北桥东,18
1192,89,11,Unknown,岳各庄北桥东,19
1193,68,9,Unknown,岳各庄北桥东,20
1194,39,8,Unknown,岳各庄北桥东,21
1195,13,6,Unknown,岳各庄北桥东,22
1196,5,2,Unknown,岳各庄桥东,1
1197,2230,122,Unknown,岳各庄桥东,5
1198,23978,354,Unknown,岳各庄桥东,6
1199,38732,405,Unknown,岳各庄桥东,7
1200,35771,395,Unknown,岳各庄桥东,8
1201,15945,377,Unknown,岳各庄桥东,9
1202,10940,346,Unknown,岳各庄桥东,10
1203,7418,294,Unknown,岳各庄桥东,11
1204,7180,298,Unknown,岳各庄桥东,12
1205,6730,282,Unknown,岳各庄桥东,13
1206,6342,299,Unknown,岳各庄桥东,14
1207,6259,325,Unknown,岳各庄桥东,15
1208,6781,350,Unknown,岳各庄桥东,16
1209,8074,371,Unknown,岳各庄桥东,17
1210,8608,369,Unknown,岳各庄桥东,18
1211,5641,305,Unknown,岳各庄桥东,19
1212,3434,223,Unknown,岳各庄桥东,20
1213,2059,128,Unknown,岳各庄桥东,21
1214,208,35,Unknown,岳各庄桥东,22
1215,2,1,Unknown,岳各庄桥东,23
1216,1,1,Unknown,岳各庄桥北,2
1217,453,76,Unknown,岳各庄桥北,5
1218,2968,181,Unknown,岳各庄桥北,6
